Supplier_Industry,Advertising,Aerospace & Defense,Agricultural & Farm Machinery,Agricultural Products & Services,Air Freight & Logistics,Airport Services,Aluminum,Apparel Retail,"Apparel, Accessories & Luxury Goods",Automobile Manufacturers,Automotive Parts & Equipment,Automotive Retail,Biotechnology,Brewers,Building Products,Cable & Satellite,Casinos & Gaming,Coal & Consumable Fuels,Commercial Printing,Commodity Chemicals,Communications Equipment,Computer & Electronics Retail,Construction & Engineering,Construction Machinery & Heavy Transportation Equipment,Construction Materials,Consumer Electronics,Consumer Staples Merchandise Retail,Copper,Distillers & Vintners,Distributors,Diversified Chemicals,Diversified Metals & Mining,Diversified Support Services,Drug Retail,Education Services,Electric Utilities,Electrical Components & Equipment,Electronic Components,Electronic Equipment & Instruments,Environmental & Facilities Services,Fertilizers & Agricultural Chemicals,Food Distributors,Food Retail,Footwear,Forest Products,Gas Utilities,Gold,Health Care Distributors,Health Care Equipment,Health Care Facilities,Health Care Services,Health Care Supplies,Health Care Technology,Heavy Electrical Equipment,Highways & Railtracks,Home Furnishings,Home Improvement Retail,Homebuilding,Homefurnishing Retail,"Hotels, Resorts & Cruise Lines",Household Appliances,Household Products,Housewares & Specialties,Human Resource & Employment Services,Industrial Gases,Industrial Machinery & Supplies & Components,Integrated Telecommunication Services,Internet Services & Infrastructure,Leisure Facilities,Leisure Products,Life Sciences Tools & Services,Marine Ports & Services,Marine Transportation,"Metal, Glass & Plastic Containers",Motorcycle Manufacturers,Movies & Entertainment,Office Services & Supplies,Oil & Gas Drilling,Oil & Gas Equipment & Services,Oil & Gas Exploration & Production,Oil & Gas Refining & Marketing,Oil & Gas Storage & Transportation,Other Specialty Retail,Packaged Foods & Meats,Paper & Plastic Packaging Products & Materials,Paper Products,Passenger Airlines,Personal Care Products,Pharmaceuticals,Publishing,Rail Transportation,Renewable Electricity,Research & Consulting Services,Restaurants,Security & Alarm Services,Semiconductors,Soft Drinks & Non-alcoholic Beverages,Specialized Consumer Services,Specialty Chemicals,Steel,Technology Distributors,"Technology Hardware, Storage & Peripherals",Textiles,Tires & Rubber,Trading Companies & Distributors,Water Utilities,Wireless Telecommunication Services
Semiconductors,19473848.37,47027985.9,16412400.0,101700730.42999999,111349985.31,111323057.02,217725735.66,246724993.08,89067681.09,1228040330.31,3353525702.84,79716898.5,278625749.85,0.0,279337987.71,130261308.85999998,0.0,40742700.0,47296140.879999995,1795285082.69,676486321.58,3829266.37,779104366.94,1451542448.22,469123992.62,101007609.26,787056.61,36597770.910000004,13181420.5,29438997.900000002,344396387.9,1404996641.73,343946588.09000003,22071100.89,5351165.12,167105877.60999998,3961014149.67,174534027.57,479896946.52,1198150972.74,222571519.07,22459860.06,145339472.69,0.0,0.0,212249449.98,45011561.97,0.0,24133588.450000003,0.0,21754774.290000003,1669964839.78,3199764785.05,583397164.35,98960.0,5944888.970000001,69797792.65,0.0,0.0,180371290.61999997,529613698.78,78636149.02,314874655.9,0.0,4495575.22,2710317024.27,834347317.17,0.0,0.0,44598352.169999994,1335686769.0,0.0,344247191.13,73790734.97999999,0.0,72116.76999999999,103707979.64,20393496.18,68839402.8,0.0,149482251.31,0.0,2160581.98,824777765.9399999,168526572.54000002,146085495.91,38241957.15,15890049.19,385696443.31,11039322.280000001,119167061.65,1437434853.84,791596434.95,6660452.29,6107055.33,12526424843.84,0.0,0.0,7890496.47,1217858714.1100001,2069088179.27,1067984215.34,69846875.0,83882496.44,755580042.71,18383644.35,0.0
Soft Drinks & Non-alcoholic Beverages,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833099.12,0.0,820953.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77807.68,0.0,0.0,0.0,8344798.71,611328.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127783.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6371.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589438.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Specialized Consumer Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49585326.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14365741.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Specialty Chemicals,0.0,0.0,0.0,4583074.18,0.0,0.0,0.0,0.0,653451462.52,0.0,0.0,12613006.62,0.0,0.0,2502175.47,0.0,0.0,0.0,0.0,203475799.27,0.0,0.0,38491003.04,36407079.7,2700000.0,0.0,153774792.0,0.0,3742824.8200000003,26172972.57,166251823.41000003,0.0,43347.0,0.0,0.0,0.0,809497746.0300001,0.0,233440151.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1798385.97,0.0,0.0,0.0,84757768.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20763009.67,0.0,0.0,178861463.72,0.0,0.0,0.0,0.0,58808753.620000005,0.0,5170775.43,0.0,0.0,30328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28318.58,55858.0,0.0,102423730.71,2761.08,0.0,0.0,2163174.82,0.0,0.0,1368732558.34,20787878.11,4782874.39,0.0,9448580.05,16983051.0,682741710.82,0.0,0.0
Steel,0.0,5292403.13,0.0,34046203.53,509824.48,0.0,57601111.870000005,8471431.88,122349748.45,86428359.52,1684494004.9,0.0,76404.72,0.0,0.0,0.0,0.0,364931619.89,144111483.49,897561200.59,3945551882.64,73903833.09,197762776.57999998,48078753.3,68147971.65,11559035.68,0.0,559463174.42,107149755.8,14039912.139999999,735543065.11,5045806268.51,24900126.29,0.0,9703613.959999999,222105274.87,1302698271.43,171.84,197462226.96,149265449.13,13507647.68,3836300.0,0.0,0.0,0.0,3477047.9,373001571.97,0.0,0.0,0.0,67401159.5,271610638.1,656553534.98,0.0,0.0,2591415.7199999997,0.0,0.0,0.0,0.0,95243817.77,0.0,353169983.73,0.0,0.0,2261406586.79,49612630.97,0.0,25910269.87,23684131.94,471913752.46,0.0,6537458.79,439455351.90999997,315734.14,163467790.98,219270373.31,0.0,14973304.59,0.0,0.0,5576323.54,818945873.73,500188576.94,198727086.14000002,49608.67,0.0,57989308.67,7209787.95,515492.04000000004,873580.46,1545275757.55,874868017.1100001,0.0,0.0,1409811157.63,0.0,0.0,45560616.79,42044457271.91,567625526.56,56813.99,119266563.35000001,1253411.08,5286547804.889999,299318654.09000003,0.0
Technology Distributors,15730579.77,135657287.09,0.0,0.0,0.0,161252783.94,5111657.5,83635331.3,75417745.08,1195215493.21,462109035.37,0.0,3951901.31,0.0,73481059.49,73257597.02,0.0,0.0,4934239.22,698637823.64,148905709.6,51105513.87,76404972.89999999,22280452.45,5482465.54,91540792.21000001,677115.16,25004333.59,0.0,400570760.76,494753615.85999995,846661383.06,10674973.05,6953341.17,0.0,9600.0,627590912.0500001,226580397.28,894692718.28,63374817.71,14930672.53,0.0,0.0,0.0,10769.64,34353680.75,0.0,0.0,0.0,0.0,1181306.56,82836909.88,1497740135.65,279981924.98,0.0,3469230.0300000003,82952985.47,0.0,11372483.44,5426733.64,298557164.23,0.0,154267536.51,0.0,0.0,398753869.75,246280845.17000002,0.0,0.0,0.0,1660467998.92,0.0,0.0,12101507.0,2116981.07,26356705.049999997,27844081.049999997,0.0,0.0,0.0,115055188.9,0.0,80463478.11,244059787.37,66473999.650000006,0.0,1259705.66,0.0,26275564.73,235849.0,32144939.83,253885456.84,806930373.82,191842.61000000002,27106966.47,1302281876.03,0.0,0.0,3030151.03,91681668.77,4099066061.01,295676618.37,15001.89,204547950.60000002,240829308.37,0.0,30745761.99
"Technology Hardware, Storage & Peripherals",85775.39,0.0,0.0,13402090.18,1073051.41,0.0,11129047.28,0.0,75781.86,84836315.19,429529524.89,0.0,17940515.01,0.0,39531.13,2937155.46,0.0,0.0,0.0,30162.45,107343105.52,0.0,1837769.46,1220102.83,8059219.4799999995,0.0,0.0,0.0,5740600.95,0.0,23707118.27,9132264.67,886792.46,0.0,0.0,0.0,35586273.88,0.0,143288558.35000002,5222934.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12569567.1,215307613.84,46315167.22,6665895.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90508033.61,0.0,0.0,58999739.27,1415.09,0.0,0.0,0.0,1195159973.56,0.0,0.0,0.0,0.0,264150.94,1162671.56,0.0,2358862.2,0.0,0.0,0.0,0.0,2505599.23,12090680.92,0.0,6092289.27,0.0,388751.62,0.0,0.0,34739084.25,2280188.34,0.0,0.0,226844537.53,0.0,0.0,0.0,55216981.48,32162392.06,437736800.78,63521085.72,0.0,0.0,0.0,0.0
Textiles,541047.66,0.0,211966.5,18867.92,1639418.85,0.0,2666634.69,76336911.27,175665141.79,1493968.86,144758200.87,0.0,809185.12,0.0,2234029.72,2713.54,0.0,0.0,27339725.41,655947686.57,304923621.32,20030308.57,11138493.190000001,0.0,6334031.32,0.0,193872.96,5525.0,21169155.61,11130.0,49520472.5,23402999.740000002,0.0,4245565.17,37465590.39,0.0,429372602.62,0.0,77455.55,0.0,1982861.47,0.0,0.0,0.0,0.0,67397415.04,0.0,0.0,0.0,0.0,0.0,0.0,435825697.58,391754842.93,0.0,9994.2,0.0,0.0,0.0,122120.0,6548890.5,0.0,1972485.88,30798.52,0.0,1320426222.65,3071295.55,0.0,0.0,1037.74,46794530.7,0.0,84485552.6,0.0,2404.36,29400000.0,0.0,0.0,0.0,0.0,0.0,0.0,208903.91999999998,94098373.74000001,158712447.04000002,184690756.48999998,0.0,0.0,215617372.54999998,0.0,0.0,451967086.49,414104328.40999997,64299162.58,0.0,64301821.96,0.0,0.0,74435208.75,144716351.94,20576130.87,0.0,3730046871.77,767300.0,11442673.11,10593292.79,0.0
Tires & Rubber,0.0,4300613.600000001,0.0,0.0,1392818.77,556236.3,0.0,0.0,13300.0,0.0,23775387.310000002,0.0,0.0,0.0,1301959.7,0.0,0.0,0.0,252895.2,232031618.52,17487887.34,0.0,14769306.43,6378085.91,0.0,0.0,0.0,0.0,0.0,0.0,494552735.24,3687657.46,0.0,0.0,1360783.88,0.0,25520.379999999997,0.0,0.0,0.0,876210795.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943396.23,136552186.02,0.0,0.0,0.0,0.0,0.0,0.0,41238.93,9943900.0,0.0,0.0,0.0,0.0,36014764.04,0.0,0.0,0.0,0.0,13666111.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14260.640000000001,268767.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1481540.56,0.0,0.0,14220738.129999999,0.0,0.0,36083443.85,1329584.77,8058313.24,0.0,73873386.74000001,1960323037.04,1025775475.6500001,0.0,0.0
Trading Companies & Distributors,0.0,5969625.5,0.0,1379907845.4,772068449.86,316721.54,937979.67,2054091.08,2814114.34,74440905.33,718459133.1,276847804.49,0.0,0.0,12001366.68,190154.43,0.0,13858.49,16048465.19,443646984.09,418001139.27,182007.21,414719335.95,105533627.00999999,769172955.76,1908200.0,0.0,935053382.36,0.0,24729407.1,491626015.45,1115174676.23,4660749.65,62411311.65,0.0,0.0,699104868.42,47150499.519999996,321836995.51,100143063.61,38520826.11,278801042.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419986.63,112927528.83,1479759168.19,205039252.57000002,23059.75,2453229.67,0.0,0.0,0.0,74454.59999999999,854444.59,0.0,469472028.35,0.0,0.0,872287609.14,0.0,0.0,0.0,127016288.39,533062781.97,0.0,4323400.85,21780088.61,295625.32,17882739.12,39726837.76,0.0,24653400.0,0.0,0.0,265.49,182131800.0,994752278.0400001,1294754.9900000002,13120869.32,150600.0,0.0,105626348.58,0.0,0.0,160989367.69,651290426.3100001,60840.71,0.0,250958759.09,0.0,0.0,406210156.29,917740774.42,183587933.32999998,223958479.61,262058863.09,426182.0,1901186780.13,28654052.73,0.0
Water Utilities,45059778.05,415094.35,0.0,166391.92,133346360.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37058804.53,0.0,0.0,0.0,0.0,1061638.73,0.0,1493098.78,20279.82,0.0,383655861.7,0.0,141566.27000000002,0.0,0.0,0.0,0.0,0.0,5056691.97,69674362.34,160028.4,0.0,0.0,5037775.8,69859031.65,341879760.15,199878.15,39506203.620000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108280471.53,7359.81,0.0,0.0,0.0,0.0,0.0,0.0,314807.8,0.0,0.0,0.0,0.0,0.0,14538421.04,0.0,0.0,0.0,0.0,28919264.24,0.0,0.0,0.0,15783543.68,0.0,0.0,0.0,0.0,12681785.84,0.0,0.0,0.0,45785900.0,0.0,0.0,0.0,0.0,899537.72,0.0,75500.0,967052138.78,91666.42,0.0,0.0,14811348.43,0.0,0.0,0.0,23851364.6,0.0,0.0,0.0,0.0,767975.95,1041455693.15,0.0
Wireless Telecommunication Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
