Supplier_Industry,Advertising,Aerospace & Defense,Agricultural & Farm Machinery,Agricultural Products & Services,Air Freight & Logistics,Airport Services,Aluminum,Apparel Retail,"Apparel, Accessories & Luxury Goods",Automobile Manufacturers,Automotive Parts & Equipment,Automotive Retail,Biotechnology,Brewers,Building Products,Cable & Satellite,Casinos & Gaming,Coal & Consumable Fuels,Commercial Printing,Commodity Chemicals,Communications Equipment,Computer & Electronics Retail,Construction & Engineering,Construction Machinery & Heavy Transportation Equipment,Construction Materials,Consumer Electronics,Consumer Staples Merchandise Retail,Copper,Distillers & Vintners,Distributors,Diversified Chemicals,Diversified Metals & Mining,Diversified Support Services,Drug Retail,Education Services,Electric Utilities,Electrical Components & Equipment,Electronic Components,Electronic Equipment & Instruments,Environmental & Facilities Services,Fertilizers & Agricultural Chemicals,Food Distributors,Food Retail,Footwear,Forest Products,Gas Utilities,Gold,Health Care Distributors,Health Care Equipment,Health Care Facilities,Health Care Services,Health Care Supplies,Health Care Technology,Heavy Electrical Equipment,Highways & Railtracks,Home Furnishings,Home Improvement Retail,Homebuilding,Homefurnishing Retail,"Hotels, Resorts & Cruise Lines",Household Appliances,Household Products,Housewares & Specialties,Human Resource & Employment Services,Industrial Gases,Industrial Machinery & Supplies & Components,Integrated Telecommunication Services,Internet Services & Infrastructure,Leisure Facilities,Leisure Products,Life Sciences Tools & Services,Marine Ports & Services,Marine Transportation,"Metal, Glass & Plastic Containers",Motorcycle Manufacturers,Movies & Entertainment,Office Services & Supplies,Oil & Gas Drilling,Oil & Gas Equipment & Services,Oil & Gas Exploration & Production,Oil & Gas Refining & Marketing,Oil & Gas Storage & Transportation,Other Specialty Retail,Packaged Foods & Meats,Paper & Plastic Packaging Products & Materials,Paper Products,Passenger Airlines,Personal Care Products,Pharmaceuticals,Publishing,Rail Transportation,Renewable Electricity,Research & Consulting Services,Restaurants,Security & Alarm Services,Semiconductors,Soft Drinks & Non-alcoholic Beverages,Specialized Consumer Services,Specialty Chemicals,Steel,Technology Distributors,"Technology Hardware, Storage & Peripherals",Textiles,Tires & Rubber,Trading Companies & Distributors,Water Utilities,Wireless Telecommunication Services
Restaurants,424143.52,0.0,0.0,4671320.05,12203027.0,0.0,0.0,0.0,3944057.51,0.0,4200195.83,0.0,0.0,0.0,0.0,4501694.83,0.0,0.0,0.0,1864911.18,0.0,0.0,48163976.43,0.0,0.0,2774059.2399999998,0.0,442264.85000000003,4766910.0,0.0,3719961.31,5190655.84,0.0,56959580.6,35354011.79,2688204.11,216110671.56,0.0,0.0,66879.51,76973381.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621842.25,45698671.76,0.0,0.0,1075062.1,0.0,0.0,0.0,38994000.589999996,0.0,0.0,0.0,0.0,0.0,1688274.43,0.0,0.0,0.0,0.0,128549776.71000001,0.0,0.0,0.0,0.0,3491.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1834725.58,142817709.77,0.0,833450825.1800001,0.0,165981392.28,0.0,0.0,2908952.6399999997,10909454.049999999,6369043.090000001,0.0,3080417.8299999996,80055.0,0.0,0.0,1520565.21,108768.0,77068.0,306399.3,29960.0,5801766.62,1478370.52,0.0
Security & Alarm Services,0.0,0.0,0.0,0.0,3024120.4099999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2384.4,0.0,0.0,29577.1,79994834.53,0.0,0.0,0.0,0.0,5297.03,0.0,96566.9,0.0,0.0,0.0,0.0,0.0,20803167.92,0.0,774011.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2814506.78,576461020.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333035.14,2405044.59,0.0,0.0,0.0,123620300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415233.18,23700.0,0.0,0.0,0.0,0.0,0.0,982747.8600000001,3645490.5300000003,0.0,2509318.23,3896561.94,0.0,0.0,0.0,13312583.45,29262489.37,0.0,0.0,0.0,0.0,0.0,0.0
Semiconductors,42847148.59,862361242.88,13090984.49,205604113.35,576985747.47,240229745.13,994786362.8299999,412154662.12,304216457.44,1659237067.45,2003632401.1499999,161090541.72,218927192.19,0.0,406146020.40999997,205223969.71,0.0,60893818.53,10954372.13,2447296451.5,965440555.97,4383171.17,2655500312.32,2940648058.5,614580102.04,101264087.82,7666546.01,52382727.36,9590516.8,70870345.11,454405416.07,1199063800.92,213476559.82999998,22159941.33,35707022.39,238374688.11,8565492414.62,370676581.61,1384651686.06,1932149498.02,314365461.24,52517652.17,91055761.19,0.0,0.0,364588204.66,404755104.96000004,0.0,52451247.269999996,0.0,1026270703.4300001,1288433058.81,3850254662.97,857363807.23,50871422.08,15848412.8,504815670.13,0.0,0.0,118225231.89999999,1138198789.94,58397271.93,255676489.55,13878785.51,5433628.32,3686373636.21,1152017043.17,0.0,0.0,30157177.39,1271010338.43,0.0,75950458.86,33432901.69,146089979.78,5759391.7,83426862.05,0.0,99476857.82000001,12853.429999999998,140215870.2,213932305.67000002,123377.46,865690905.8,235212660.85999998,168751143.28,74336426.47,20091223.92,322536878.96,1183685.6199999999,4151000.0,2096326353.65,1048931412.4200001,0.0,25973.45,20766474644.91,0.0,0.0,0.0,2703284396.22,2942123252.0699997,2291352157.92,121620943.24,83228265.48,366712915.94,21185117.03,0.0
Soft Drinks & Non-alcoholic Beverages,0.0,0.0,0.0,24144269.64,7502000.0,0.0,0.0,0.0,1553711.06,0.0,865439.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329659255.64000005,0.0,0.0,39864813.68,8776308.28,0.0,0.0,0.0,0.0,0.0,0.0,354.0,581221.24,45189.0,0.0,0.0,0.0,171192.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991.16,0.0,0.0,0.0,0.0,202765.69,0.0,20686812.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695762.95,0.0,0.0,0.0,0.0,0.0,0.0,1862.0,0.0,0.0,0.0,0.0,613741.49,0.0,0.0,5300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Specialized Consumer Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37971554.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7347570.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14657048.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Specialty Chemicals,0.0,0.0,0.0,4744399.93,0.0,0.0,0.0,0.0,3871459.34,0.0,33065684.01,14036500.82,0.0,0.0,8818172.16,0.0,0.0,796656826.86,0.0,411615162.12,0.0,0.0,4180119.3099999996,0.0,150441.7,0.0,66488874.69,0.0,29917589.06,103640575.22,115018655.0,0.0,40785.5,0.0,0.0,0.0,747459907.53,0.0,0.0,0.0,219240.0,0.0,0.0,0.0,0.0,29501378.9,0.0,0.0,155752.21,0.0,0.0,0.0,363175300.32,126424.47,0.0,6750.0,0.0,0.0,0.0,1070002.65,0.0,0.0,52982433.620000005,0.0,39023.32,1070727281.29,0.0,0.0,0.0,0.0,4219869.029999999,0.0,10643491.34,0.0,0.0,790798.0,0.0,0.0,109043290.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297345.13,0.0,0.0,157602920.87,0.0,0.0,0.0,53767449.24,0.0,0.0,2127569784.52,589721552.39,17526438.4,0.0,176991.15,13781745.0,476544037.28000003,0.0,0.0
Steel,92587078.07,14329194.07,0.0,0.0,476671402.07,106319015.2,827020255.26,129147539.39,232805308.76,66474288.019999996,2091585972.5,0.0,100104872.33,0.0,44642359.669999994,235965.0,0.0,1694747217.52,0.0,2537347940.88,836482729.36,67081749.910000004,1839904955.88,240216226.53,302294512.35,49549859.14,282452.83,420599046.01,750333129.63,1140071.73,1981195484.8600001,8610845915.58,127238374.29,33471121.06,859627.88,354529947.01,4315911954.02,44055000.19,172651274.38,41191216.87,20889035.87,14405100.0,240340.08,0.0,0.0,60907189.15,399402558.52000004,0.0,35571902.75,0.0,77409964.24,488037995.14000005,1646550827.94,0.0,309201904.89,4524661.03,0.0,0.0,0.0,97669296.71,99173066.42,0.0,1389968395.6299999,0.0,0.0,5657376160.389999,1021887749.21,0.0,32198199.03,23818110.48,1708231111.51,0.0,30503250.93,342519084.22,31665573.98,7307502.4799999995,205320076.22,67384949.8,0.0,0.0,0.0,130272.16,6245001.54,1237289159.27,270345963.89,6161535.37,0.0,0.0,7749101.88,0.0,110754.71,3236685492.06,991393017.88,4011.25,2280.0,3936091217.5099998,0.0,0.0,1123775853.14,92553434706.32,715547520.72,17098484.92,50822633.09,175559356.91,10039863540.46,24075505.3,0.0
Technology Distributors,64890530.33,1524781.38,0.0,44873389.0,149071080.63,243963661.68,10114745.989999998,151046455.57999998,62110601.519999996,1997732365.73,198176164.31,648354.7200000001,4102507.58,0.0,203909528.98000002,61021181.31,0.0,18867.92,209809905.57999998,910249323.12,512049543.15999997,65601517.23,119868258.53,338530486.36,6653921.05,507282825.89,0.0,32418769.16,0.0,342550145.89,338831933.45,676993559.1999999,17611821.240000002,6134110.42,0.0,1054339.6099999999,1786179374.79,191599769.31,752640989.05,72783021.09,11045462.77,0.0,0.0,11398230.08,363806.35,0.0,0.0,0.0,14461.59,0.0,0.0,106164422.95,1736321632.76,61528871.73,6407536.8,17207645.65,0.0,0.0,0.0,91221959.28999999,213754071.33999997,0.0,267811239.1,266216.83,0.0,801487622.83,153015001.58,0.0,0.0,1826951.46,772334725.21,0.0,10405218.0,0.0,0.0,30553633.409999996,42086011.370000005,0.0,6222130.85,27998451.07,0.0,0.0,0.0,178838584.99,132465504.54,0.0,2064177.47,0.0,220436892.46,35590674.300000004,3098855.79,518210947.34000003,392764464.62,94113.17,0.0,2761428714.08,0.0,0.0,20541260.03,183194844.93,3350615123.25,439094926.77000004,11500.0,253226178.94,202599451.72,0.0,0.0
"Technology Hardware, Storage & Peripherals",95482.77,0.0,0.0,15635954.49,4646000.0,5123848.15,449845400.0,0.0,130000.0,237139958.36,314699414.13,0.0,113274.33,850825.47,0.0,562720.62,0.0,0.0,0.0,35055924.6,764015382.22,0.0,33064684.520000003,29311267.06,7966106.18,0.0,68076631.66,0.0,12951363.63,794575.23,39789793.449999996,115533642.64,320785.15,0.0,0.0,0.0,279111800.24,3716.81,143779882.29,2517460.96,0.0,0.0,0.0,0.0,0.0,35676.27,0.0,0.0,1503521.24,0.0,0.0,8242237.2,1249307887.1,47698884.62,17571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4896192.77,0.0,0.0,185627806.26,35571127.68,0.0,0.0,0.0,172977626.69,0.0,2091751.59,0.0,1353584.8900000001,0.0,26332235.019999996,0.0,0.0,0.0,0.0,0.0,0.0,17670008.93,8083929.27,0.0,27824802.7,0.0,4622624.97,4176253.3,0.0,354492473.03999996,4710730.13,0.0,0.0,1319679345.8500001,0.0,0.0,0.0,65735040.18000001,11069394.53,777378754.6,50516141.669999994,0.0,1968783.31,0.0,0.0
Textiles,749033.4,0.0,0.0,33525325.67,745392.54,0.0,34666.37,0.0,248070265.93,1247.71,354751466.07,0.0,14619.47,0.0,29019745.669999998,0.0,0.0,0.0,26324482.37,815125567.86,570839158.5699999,21857402.31,66378354.89,600.0,6993732.140000001,0.0,230275.21000000002,0.0,16462530.1,204849.84,193650112.73999998,70478713.58,1798188.79,6562356.34,986827.7799999999,0.0,387518115.81,0.0,13544756.22,149283214.19000003,479868153.03000003,163950311.61,0.0,0.0,0.0,80755231.89,0.0,0.0,0.0,0.0,0.0,943396.23,425699164.42,369156273.79,0.0,39235643.15,0.0,0.0,0.0,8012248.11,2887358.47,0.0,3589926.16,1132075.44,0.0,771127979.7600001,24446849.6,0.0,0.0,7475.64,251466992.23000002,0.0,33479081.44,3242935.97,3328.3,6594.34,0.0,27013552.66,0.0,0.0,0.0,0.0,191092.61000000002,22834559.11,48754914.05,437969561.6,0.0,0.0,73633868.1,0.0,0.0,427455840.16999996,183510456.24,65963956.129999995,0.0,173675861.11999997,0.0,0.0,1043122.8,62953750.56,0.0,15429.98,4607396690.14,715900.0,161520397.78,0.0,0.0
Tires & Rubber,0.0,1602516.29,0.0,0.0,1156515.84,655911.89,0.0,60467.92,9200.0,667802658.14,29848552.91,0.0,0.0,0.0,1733604.48,0.0,0.0,0.0,887375.1000000001,147125502.59,88061021.94000001,0.0,201890331.9,60005503.12,0.0,0.0,0.0,0.0,0.0,0.0,483131882.31,4935147.4399999995,0.0,0.0,5887831.58,195537182.71,15157269.84,0.0,1938761.16,0.0,17257579.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943396.22,124094861.91,0.0,0.0,0.0,0.0,0.0,0.0,44569.91,6757600.0,0.0,0.0,0.0,0.0,50843772.05,0.0,0.0,0.0,0.0,24030398.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33957.43,12830806.59,0.0,0.0,0.0,0.0,0.0,0.0,2952800.0,9334342.81,0.0,0.0,10666341.57,0.0,0.0,11086956.66,4288494.220000001,7309025.05,0.0,79739224.57000001,1301155192.81,1235372270.65,0.0,0.0
Trading Companies & Distributors,4368784.48,149844.78,0.0,805874063.48,31469104.9,222530.81,227430233.73,68047.98,40432129.61,138452119.6,693845660.15,299302.65,50943400.0,0.0,35037581.32,0.0,0.0,0.0,143972206.93,1505362956.1399999,368503798.57,42730.99,1402189479.7,197472284.95999998,40065716.77,25000.0,0.0,706572112.34,0.0,255166810.67999998,461476046.46,890522601.99,344033.39,82980306.55000001,0.0,228346630.11,2597939947.34,11946890.92,97645970.11,361199939.75,174799281.04000002,466717379.0,0.0,0.0,16668600.0,17813193.58,0.0,0.0,0.0,0.0,91471.54000000001,2027541042.1000001,1325135036.41,36230921.69,9520694.45,0.0,528720.0,440840.0,46621567.94,177617087.26000002,995343.75,191105039.56,398317101.71999997,0.0,0.0,1823500523.0,0.0,0.0,0.0,5801.04,393691602.85,0.0,11816019.81,34846208.96,576526.63,68374.41,72606573.36,0.0,0.0,0.0,20058.86,50102512.74,94599011.81,1062775827.68,101443574.57,5058429.64,80539.39,0.0,126052196.03,1052231.04,0.0,2667536596.6,237816780.94,55309.73,0.0,174700862.59,0.0,0.0,25873958.72,2474442012.43,190898322.0,219106952.45,146175988.35000002,59617.0,2388686660.39,26135881.15,0.0
Water Utilities,42716240.92,672830.19,0.0,2682164.5,134473886.74,1415.1,0.0,0.0,0.0,0.0,0.0,0.0,44281475.0,0.0,1132.08,0.0,0.0,110079893.49999999,0.0,118073357.28,39629.32,0.0,145310144.72,0.0,7680152.82,0.0,0.0,26415.1,0.0,0.0,8493451.549999999,15634226.4,44104121.57,0.0,36509.43,118347150.62,55090886.75,225632905.2,1440725.19,237606000.68,15848570.9,0.0,0.0,0.0,0.0,2210531.8,4125200.0,0.0,0.0,0.0,0.0,131217854.48,1656966.9100000001,0.0,1686090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28301862.64,718524.75,0.0,0.0,12670847.25,38160240.61,0.0,3192834.88,0.0,0.0,0.0,0.0,0.0,0.0,61720.64,0.0,0.0,0.0,271886600.86,0.0,0.0,0.0,0.0,2221933.94,0.0,1311072.62,1025266189.4499999,1150916.8,0.0,0.0,34544117.58,0.0,0.0,0.0,11847549.06,0.0,0.0,5943.4,0.0,70188.68,1521317546.72,0.0
Wireless Telecommunication Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11005903.46,0.0,0.0
